From_bus_ID;To_bus_ID;Elements;Difference;BEK211;PAI111;PAI121;EKB411;EKB111;ELK211;ELK111;JAN211;JAN111;JAN121;MIL211;MIL411;MIL111;MIL121;SDU411;SDU111;OLT411;OLT211;OLT111;MOR211;PRG211;PRG221;MOR111;MOR121;MSK411;MSK111;MSK121;NAR411;NAR111;OST211;OST411;OST111;PAB211;PAB111;PAB121;PDE211;PDE111;PDE121;PIA211;PIA111;PIA121;PIO211;PIO111;PIO121;PLO411;PLO111;EPL411;ROG211;ROG221;ROG411;BEE411;SOC211;SOC111;TRE411;TRE111;TRE121;ZGI211;ZGI111;EBE111;PRG111;PRG121;ABR212;ABR112;BGC212;BGC112;CHM212;CHM112;CHS212;CHS112;KIE212;KIE412;KOZ212;KOZ412;KOZ112;KPK212;KPK112;KRI412;KRI112;LSY112;MKR212;MKR112;OSC412;OSC112;PEL212;PEL412;PEL112;RAD212;RAD112;ROZ212;ROZ112;RZE412;RZE112;RZE122;STW212;STW112;ZAM212;ZAM112;OSP112;ANI213;ANI113;BIR213;BIR113;BIR123;BLA213;BLA113;BLA123;BUJ213;BYC213;BYC413;DBN413;DBN113;DBN123;SKA413;GRO213;GRO113;GRO123;JAM213;JAM113;JAM123;JOA213;JOA21PF;JOA22PF;JOA413;KAT213;KAT113;KLA213;KLA113;KLA123;KOP213;KOP113;KOP123;KOP133;LAG213;LAG413;LAG113;LAG123;LOS213;LOS223;LOS113;LUA213;LUA113;MOS213;MOS113;MOS123;PRB213;PRB113;ROK413;ROK113;ROK123;SIE213;SIE113;SIE123;SKA213;SKA113;SKA123;TAW413;TAW113;TCN413;TCN113;TCN123;WAN213;WAN113;WAN123;WIE213;WIE413;WIE113;WIE123;WIE133;WRZ213;WRZ113;WRZ123;ADA214;ADA114;CPC214;CPC114;CRN414;CRN114;CZE214;CZE114;MIK424;MIK434;GLN214;MIK444;GLN114;MIK454;GOR214;GOR114;KRA214;KRA414;LES214;LES114;LSN214;LSN114;MIK214;MIK21PF;MIK22PF;MIK414;MIK114;MON214;MON414;MON114;OSR114;PAS414;PAS114;PAS124;PAT414;PAT214;PAT114;PKW214;PKW224;PKW114;PKW124;PLE214;PLE414;PLE114;PLE124;PLE134;KRM414;KRM114;POL414;POL214;POL114;POL124;POL134;PPD214;PPD114;SWI414;SWI214;SWI114;ZBK214;ZBK114;ZUK214;ZUK114;OSR414;EC2114;EC2124;WRC414;WRC114;REC214;REC114;NCR214;NCR114;BAN114;KZL114;BYD215;BYD115;DUN215;DUN415;DUN115;DAG115;GBL415;GBL115;ZDK215;GDA215;GDA415;GDA115;GRU215;GRU415;GRU115;PLP115;JAS415;JAS215;JAS115;OLM415;OLM215;OLM115;OLS215;OLS115;SLK415;SLK115;SLK-DC;SLO115;BCO115;TEL215;TEL115;PLP415;WLA215;WLA115;ZRC415;ZRC115;ZRO115;OSK115;ZDK115;ZDK415;ZYD115;FDB111;ZAW115;ZAW215;ZAW21PF;DUN225
15310;-;DBN123;0,999999;0,00697613;0,00118017;0;-0,381517;-0,125767;-0,243876;-0,128442;0,0159454;0,00182271;0,0037241;-0,118306;-0,312042;-0,0321662;-0,0766194;-0,506353;-0,0315237;-0,150347;-0,0376081;-0,0300157;-0,0376081;-0,0767899;-0,0767899;-0,0200498;-0,0169158;-0,171852;-0,0356412;-0,0343692;-0,329161;-0,0461447;-0,213637;-0,352859;-0,160254;0,0390244;0,000524521;0,00802517;0,101075;-0,00213742;0,0206399;-0,0309205;-0,0163126;-0,0181878;-0,00456333;-0,0337136;-0,00346184;0,00853539;0,000747442;0;0;0,00920534;0;0;0,0453186;-0,017283;-0,00209808;-0,00921845;-0,000118017;0,0604248;0,0012064;0,000445843;-0,0555074;-0,0216234;-0,0355101;-0,00515342;-0,00582218;-0,00099659;-0,00820875;-0,0343823;-0,127485;-0,0281537;-0,020535;-0,0173092;0;-0,720406;0;-0,0255704;-0,0176632;-0,0901222;-0,074482;-0,0012064;-0,166168;-0,127747;-0,251818;-0,0303173;0;0;0;-0,0255966;-0,0184238;-0,0121427;-0,0078547;-0,0654221;-0,00531077;-0,0970101;0;-0,0116313;-0,19583;-0,16108;-0,0776553;-0,0118279;-0,00222921;-0,0209022;-0,00295043;-0,0172305;-0,00354052;0;-0,000472069;-0,0271177;-0,0192761;0;0;0,0853264;0,999999;-0,0252247;0,075767;0,100105;0,0456333;-0,0136113;-0,00259638;-0,00739574;-0,0129819;-0,0109625;-0,0110936;-0,00715256;-0,0150537;-0,00486493;0,00618935;0,0234854;0,000799894;-0,0228953;-0,0324547;-0,0334251;0;-0,012877;-0,00953674;-0,00377655;-0,00393391;-0,0159454;-0,0440073;-0,00377655;-0,0074482;-0,00242591;-0,0108314;-0,0113952;-0,0127065;-0,0315762;-0,0339365;-0,00948906;-0,00246525;-0,00650406;-0,0179386;-0,00861526;-0,0233412;0;-0,0266325;-0,00889063;-0,0495434;0,000839233;-0,00700951;-3,93391E-05;0;-0,00430107;-6,55651E-05;-0,0016129;0;-0,00734329;-0,0157225;-0,00941515;-0,00111461;-0,0123787;-0,00268817;-0,00540257;0,226331;-0,0411487;0,00138998;3,93391E-05;0,0303268;0,0340545;0,141594;0,018214;-3,92461;-3,92838;0,167007;-1,96695;0,0375164;-1,96877;-0,025413;-0,0189614;0;0;0,0708628;0,0227642;-0,0323105;-0,0535667;0;0;0;0;-0,00495672;0,146761;-0,0552654;0,0398111;-0,00184894;-0,0809193;-0,273184;-0,0193286;0;0,475688;0,0228167;0,375872;0,375872;0,0508654;0,0556386;0,124941;0,126696;0,0262392;0,0278652;0,0147784;0,123692;0,0191712;0,0507832;0,0480986;0,0215316;0,0589824;0,0541437;0,112772;0,0158274;0,0204086;0,00608444;-0,0032258;0,0182533;-0,00858903;-0,0103593;0,0050354;0,0038147;0;0,0162208;0,0300884;0,0503671;0,804064;0,595948;0;-1,45204;-1,68449;-1,44231;0,751717;0,695829;-0,191004;-0,540924;-0,0118804;0;-0,00653267;0,0012064;-0,0196171;-0,00550747;-0,00157356;-0,000708103;0,32814;0,343037;0,0914896;0,0332546;0,8636;0,785785;1,00524;-0,170898;-0,114791;-0,0238919;-0,117886;-0,0075531;-1,37706;-0,0881064;-1,53694;-0,0315762;0;0,136952;0,0218463;0,104904;0,00280619;-0,00154734;0;-0,000104904;-9,17912E-05;0;-0,0187647;-0,778198;0;0;0,000839233;0,00277996;0,00275373;-0,195227
15280;-;DBN413;1,00002;0,00220299;0,000367165;0;0,000524521;0,00013113;0,000288486;0,000118017;0,000944138;0,000144243;0,000170469;0,000236034;0,000429153;6,55651E-05;7,86781E-05;0,000476837;-2,6226E-05;0,000429153;0,000314713;0,000118017;0,00026226;0,000236034;0,000236034;5,24521E-05;6,55651E-05;0,000429153;9,17912E-05;9,17912E-05;0,000476837;7,86781E-05;0,000393391;0,000667572;0,00013113;0,00104904;0,00013113;0,000236034;0,000550747;9,17912E-05;7,86781E-05;0,000157356;7,86781E-05;1,3113E-05;0,000419617;0,000170469;0,000118017;0,000238419;3,93391E-05;0;0;0,00291109;0;0;0,000550747;0,00013113;0,0925541;0,0121164;0,00713348;0,000917912;0,000104904;0,000144243;7,86781E-05;5,24521E-05;0,000157356;2,6226E-05;2,6226E-05;0;2,6226E-05;5,24521E-05;2,6226E-05;1,3113E-05;0,00540257;0,00462532;0,000183582;0,000476837;0;0,00511408;0,00222921;0,00267029;0,000419617;1,3113E-05;5,24521E-05;-3,93391E-05;0,000333786;5,24521E-05;-2,6226E-05;0;3,93391E-05;0,0051403;0,00222921;0,00141621;0,000314713;0,00100136;0,000118017;0,000209808;0;1,3113E-05;5,24521E-05;-1,3113E-05;0,000104904;0,0165749;0,00283241;0,00327826;0,000445843;0,00118017;0,00319958;-1,3113E-05;0,00026226;0,00364542;0,00380278;-4,76837E-05;1,00007;0,133333;0;0,00815392;0,0637293;0,0393522;0,0507998;0,00881195;0,00167847;0,00479937;0,0184631;0,0244427;0,0244164;0,0787258;0,00789404;0,00133753;0,000524521;0,000327826;0,000314713;0,0056386;0,00538945;0,00540257;-1,3113E-05;0,0110674;0,0599384;0,00166535;0,0134408;0,00561237;0,0132442;0,00520587;0,00159979;0,0003016;0,00671387;0,00848413;0,00641227;0,00354052;0,00136375;0,13237;0,0123262;0,0193417;0,00346184;0,000917912;0,00137687;0;0,00188828;0,000209808;0,00295639;0,000354052;0,0257492;0,000104904;0;0,000891685;0;0,000209808;0;0,252199;0,00679255;0,0255311;0,000839233;0,0173354;0,00367165;0,00917912;0,00118017;0,000380278;0,0362968;0,00306845;0,115776;0,0180042;0,0062418;0,00136375;0;0;5,24521E-05;0;1,3113E-05;0;7,86781E-05;6,55651E-05;0;0,000524521;0,0173092;0,00726461;0,000393391;0,000170469;0;0;0;0;-9,17912E-05;0,000236034;0,00104904;0,000157356;0,00255704;0,270891;0,0358117;0,0275242;-4,76837E-05;0,00146866;9,17912E-05;0,00375032;0,00375032;0,000655651;0,000537634;0,010674;0,021553;0,00405192;0,00344872;0,00448465;0,0226498;0,00587463;0,102472;0,0289536;0,0121033;0,0156963;0,0171387;0,010097;0,00297666;0,440502;0,108418;0,0592315;0,0896668;0,0328612;0,00325203;0,00285864;0,100565;0;0,00144243;0,56572;0,0462103;7,86781E-05;1,3113E-05;0;0;0;1,3113E-05;0,00285864;0,00103593;0,00149488;0,00271797;0,00184894;0;0,00162125;2,6226E-05;0,00138998;0,000419617;0,000143051;2,6226E-05;0,00152111;0,00324249;0,000419617;0,00043273;0,0079155;0,00228167;0,00116706;0,00123978;0,000603199;0,000118017;0,000576973;5,24521E-05;0,00114441;6,55651E-05;0,00109673;3,93391E-05;-1,3113E-05;0,000655651;0,000104904;0,0020504;2,6226E-05;1,3113E-05;0;0;0;0;3,93391E-05;0,00104904;-1,3113E-05;0;1,3113E-05;2,6226E-05;2,6226E-05;0,00149488
15150;-;BYC413;1,00002;0,00487804;0,000786781;0;0,000476837;0,000104904;0,000209808;9,17912E-05;0,00178337;0,000222921;0,0003016;0,000314713;0,000762939;9,17912E-05;0,000118017;0,00100136;-2,6226E-05;0,000667572;0,000498295;0,000144243;0,000472069;0,000367165;0,000367165;9,17912E-05;0,000104904;0,000667572;0,000144243;0,00013113;0,000572205;7,86781E-05;0,000288486;0,000572205;0,000104904;0,00186205;0,000209808;0,000393391;0,00026226;5,24521E-05;3,93391E-05;0,000629425;0,000157356;0,000118017;0,000917912;0,000511408;0,000367165;4,76837E-05;1,3113E-05;0;0;0,00642538;0;0;0,000419617;0,000118017;0,00796318;0,00205874;0,000590086;0,00125885;0,000144243;0,000288486;0,00013113;7,86781E-05;0,0012064;0,000183582;0,00259638;0,0022161;0,000917912;0,00238657;0,000367165;9,17912E-05;0,0278258;0,0237942;0,00178337;0,00143051;0;0,0260425;0,0110674;0,213051;0,0315499;5,24521E-05;0,000498295;5,24521E-05;0,000715256;0,000209808;-2,6226E-05;0;0,0016129;0,0261736;0,0111198;0,00752687;0,00167847;0,0784874;0,00709414;0,0136769;0;0,000314713;0,000445843;7,86781E-05;0,000222921;0,038054;0,00490427;0,139995;0,0205612;0,045253;0,0314188;-1,3113E-05;0,00289798;0,124259;0,173144;0,999975;4,76837E-05;1,3113E-05;0;0,649691;0,000419617;0,000104904;0,000144243;0,117126;0,0227511;0,0636899;0,0428534;0,0381327;0,0385261;0,0392437;0,0761604;0,012877;0,0228691;0,015434;0,0149751;0,0510883;0,0221348;0,0217807;-1,3113E-05;0,108471;0,436497;0,0161684;0,0702727;0,0919223;0,090847;0,0311565;0,0622344;0,012064;0,00938892;0,0105298;0,0102806;0,153291;0,0490165;0,280905;0,0276423;0,0549698;0,134592;0,0354314;0,0483739;0;0,136048;0,00866771;0,234509;0,0184369;0,592089;0,00247836;0;0,0345922;0,000222921;0,00851035;0;0,124121;0,0113952;0,0167847;0,0010097;0,0456858;0,00691056;0,0293338;0,000681877;0,000183582;7,86781E-05;0;0,000190735;2,6226E-05;0,00013113;2,6226E-05;0;0;2,6226E-05;0;0;0;2,6226E-05;1,3113E-05;0;0,000476837;-2,6226E-05;-2,6226E-05;2,6226E-05;1,3113E-05;0;0;0;0;0;0,00013113;0,000810623;9,17912E-05;3,93391E-05;0,000476837;5,24521E-05;5,24521E-05;-4,76837E-05;0,000340939;1,3113E-05;0,000157356;0,000157356;3,93391E-05;3,93391E-05;0,000104904;0,000333786;6,55651E-05;5,24521E-05;5,24521E-05;0,00038147;9,17912E-05;0,000190735;5,24521E-05;2,6226E-05;3,93391E-05;2,6226E-05;0,000104904;3,93391E-05;0,000143051;0,000157356;3,93391E-05;0,000367165;0,000170469;2,6226E-05;1,3113E-05;0,00166893;0;2,6226E-05;9,53674E-05;3,93391E-05;5,24521E-05;0;0;0;0;1,3113E-05;0,000209808;9,17912E-05;0,000944138;0,00219345;0,00183582;0;0,000238419;1,3113E-05;0,000445843;0,00013113;4,76837E-05;1,3113E-05;0,000104904;0,000190735;2,6226E-05;5,24521E-05;0,000238419;0,000183582;0,000104904;0,000476837;0,00026226;5,24521E-05;0,00026226;2,6226E-05;0,000762939;3,93391E-05;0,000715256;2,6226E-05;-1,3113E-05;5,24521E-05;0;0,000190735;0;0;0;0;0;0;1,3113E-05;0,000476837;-1,3113E-05;0;0;0;0;0,000944138
35610;-;BCO115;-0,896564;0;0;0;-0,0020504;-0,000367165;-0,000917912;-0,000340939;-5,24521E-05;0;-1,3113E-05;-0,000524521;-0,000953674;-9,17912E-05;-0,000183582;-0,00100136;-2,6226E-05;-0,000572205;-0,000236034;-0,000118017;-0,000209808;-0,000288486;-0,000288486;-6,55651E-05;-7,86781E-05;-0,000619888;-0,000118017;-0,000118017;-0,00152588;-0,000209808;-0,00133753;-0,00271797;-0,000472069;-2,6226E-05;0;-1,3113E-05;-0,000209808;-3,93391E-05;-2,6226E-05;-0,00013113;-3,93391E-05;-3,93391E-05;-2,6226E-05;0;0;-0,000524521;-5,24521E-05;0;0;0;0;0;-0,00026226;-5,24521E-05;-4,76837E-05;0;1,3113E-05;-7,86781E-05;0;0;-0,000104904;-7,86781E-05;0;0;-2,6226E-05;0;0;0;0;0;0;0;0;-0,000619888;0;0;0;0;0;0;0;-1,3113E-05;-0,000190735;-2,6226E-05;-2,6226E-05;0;0;0;0;2,6226E-05;0;0;0;1,3113E-05;0;0;2,6226E-05;1,3113E-05;-5,24521E-05;0;0;-2,6226E-05;0;0;0;-1,3113E-05;0;0;0;-4,76837E-05;4,76837E-05;0;0;0;-2,6226E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,3113E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,76837E-05;0;0;0;0;0;0;0;0;0;0;0;-1,3113E-05;0;-0,000209808;-5,24521E-05;-2,6226E-05;0;-0,000143051;-3,93391E-05;-0,000550747;-0,000118017;0;0;0,000314713;0;6,55651E-05;0;-7,86781E-05;0;0;0,0330448;-0,000576973;-0,000222921;-7,86781E-05;-3,93391E-05;0;0;0;0;0;0,0012064;0,00624657;0,000786781;0;-0,000143051;-2,6226E-05;-1,3113E-05;-4,76837E-05;-0,000419617;-1,3113E-05;-0,0032258;-0,0032258;-0,000550747;-0,000472069;-0,000891685;-0,00104904;-0,000222921;-0,000275373;-0,000222921;-0,00100136;-0,00026226;-0,000143051;-0,000209808;-6,55651E-05;-3,93391E-05;-6,55651E-05;-0,000813007;-0,000196695;-4,76837E-05;-2,6226E-05;-1,3113E-05;0;0;-0,000104904;0;-0,000238419;0;-0,000118017;0;0;0,000445843;0,000118017;0;0;0;1,3113E-05;-0,0026226;-0,000944138;-0,030632;-0,0726223;-0,000288486;0;-0,018549;-0,000144243;-0,0147653;-0,00393391;-0,00133514;-0,000485182;-0,00327826;-0,00963211;-0,0012064;-0,00357985;-0,00653267;-0,00243902;-0,00099659;-0,00777245;-0,00283241;-0,000550747;-0,00257015;-0,000236034;-0,191116;-0,0127459;-0,19145;-0,37317;-0,896577;-0,00141621;-0,000288486;-0,0178814;-7,86781E-05;-3,93391E-05;0;-3,93391E-05;-3,93391E-05;0;-0,00295043;-0,112724;-1,3113E-05;0;-1,3113E-05;-7,86781E-05;-7,86781E-05;-0,0310254
34950;-;DAG115;-0,999999;-7,86781E-05;-1,3113E-05;0;-0,00252724;-0,000445843;-0,00112772;-0,000419617;-0,000183582;-1,3113E-05;-3,93391E-05;-0,000655651;-0,00119209;-0,000118017;-0,000249147;-0,00123978;-3,93391E-05;-0,000810623;-0,000367165;-0,000170469;-0,000340939;-0,000419617;-0,000419617;-9,17912E-05;-0,000104904;-0,000810623;-0,000170469;-0,000157356;-0,00190735;-0,00026226;-0,00165224;-0,00333786;-0,000576973;-0,000183582;-1,3113E-05;-5,24521E-05;-0,000576973;-0,000104904;-7,86781E-05;-0,000209808;-6,55651E-05;-5,24521E-05;-7,86781E-05;-2,6226E-05;-1,3113E-05;-0,000715256;-7,86781E-05;0;0;-7,86781E-05;0;0;-0,000576973;-0,000118017;-0,000143051;-1,3113E-05;0;-0,000340939;-2,6226E-05;0;-0,000144243;-0,000104904;0;0;-2,6226E-05;0;0;0;0;0;0;0;0;-0,000762939;0;2,6226E-05;0;0;0;0;0;-1,3113E-05;-0,000238419;-2,6226E-05;-2,6226E-05;0;0;0;0;0;0;0;0;1,3113E-05;0;0;2,6226E-05;1,3113E-05;-6,55651E-05;0;-1,3113E-05;-2,6226E-05;-1,3113E-05;0;0;-1,3113E-05;0;0;0;-4,76837E-05;4,76837E-05;-1,3113E-05;0;0;-0,000157356;-2,6226E-05;-2,6226E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,3113E-05;0;-1,3113E-05;0;0;0;0;0;0;0;0;0;-2,6226E-05;-1,3113E-05;0;0;0;-4,76837E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,76837E-05;0;0;0;0;-1,3113E-05;-1,3113E-05;-0,000970364;-0,000275373;-0,000157356;0;-0,000905991;-0,00026226;-0,00314713;-0,000681877;0;0;-0,00595331;0;-0,00125885;0;-0,000970364;-9,17912E-05;0;0,0330448;-0,00275373;-0,000891685;-0,000865459;-0,000445843;0;0;0;0;0;-0,0222921;-0,123215;-0,0143063;-2,6226E-05;-0,000667572;-0,000170469;-9,17912E-05;-4,76837E-05;-0,00175714;-9,17912E-05;-0,0232625;-0,0232625;-0,00396013;-0,00329137;-0,00524521;-0,00333786;-0,00099659;-0,00169158;-0,000878572;-0,00271797;-0,00099659;-0,00104904;-0,00123262;-0,000485182;-0,000419617;-0,000380278;-0,00485182;-0,00115395;-0,000238419;-0,00026226;-9,17912E-05;-0,00026226;-0,000104904;-0,00133753;-0,000118017;-0,000905991;0;-0,00069499;-0,000143051;-6,55651E-05;-0,00847101;-0,00239968;0;0;0;1,3113E-05;-0,0145817;-0,00419617;-0,290322;-0,702715;-0,617387;-0,999999;-0,0220299;-0,000170469;-0,127957;-0,0323892;-0,0114918;-0,00364542;-0,00618935;-0,0125885;-0,00165224;-0,00440598;-0,00977516;-0,00991344;-0,0027144;-0,00939369;-0,00343561;-0,000655651;-0,0031209;-0,000275373;-0,214672;-0,0133884;-0,215054;-0,00670075;-1,3113E-05;-0,00264883;-0,000511408;-0,021553;-0,00013113;-3,93391E-05;0;3,93391E-05;2,6226E-05;3,93391E-05;-0,00504851;-0,129271;-1,3113E-05;0;-2,6226E-05;-0,00013113;-0,000104904;-0,294309
960;-;EPL411;1,00002;0,00215054;0,000354052;0;0,0676155;0,0121033;0,0285864;0,0112379;0,012536;0,0013113;0,00186205;0,0505638;0,158167;0,0165224;0,0281143;0,103188;0,00881195;0,242758;0,0764489;0,0461709;0,0623393;0,0507998;0,0507998;0,0176764;0,0223708;0,220299;0,0428534;0,0380409;0,0693798;0,00969052;0,0396013;0,0835419;0,0144112;0,00319958;0,000511408;0,0012064;0,0631523;0,0483215;0,0313008;0,0454497;0,012877;0,0101757;0,00529766;0,00201941;0,00128508;0,841331;0,0630605;1,00002;0;0,00283241;0;0;0,0607395;0,0230396;0,000619888;7,86781E-05;5,24521E-05;0,0104904;0,00133753;0,00013113;0,0206268;0,0151718;0,00844479;0,00116706;0;3,93391E-05;2,6226E-05;0,000157356;0,00309467;0,000668764;0,00343561;0,00290871;0,0255704;0,0845432;0;0,00325203;0,00141621;0;-1,3113E-05;0,000314713;0,00406504;0,00118017;0,0291348;0,00275373;-2,6226E-05;0;0;0,00319958;0,00127196;0,0131392;0,00272751;0;-1,3113E-05;1,3113E-05;0;0,000275373;0,0037241;0,00124574;0,00895619;0,000655651;0,000104904;7,86781E-05;1,3113E-05;2,6226E-05;2,6226E-05;-1,3113E-05;1,3113E-05;7,86781E-05;0,00013113;-4,76837E-05;4,76837E-05;0;0;0;0,00013113;1,3113E-05;2,6226E-05;0,000157356;2,6226E-05;9,17912E-05;0,000760555;0,000655651;0,000655651;0,000667572;0,00013113;1,3113E-05;0;-2,6226E-05;-2,6226E-05;5,24521E-05;2,6226E-05;3,93391E-05;-1,3113E-05;0,000157356;0,000143051;2,6226E-05;7,86781E-05;0,000944138;0,000524521;0,000209808;7,86781E-05;1,3113E-05;0;1,3113E-05;1,3113E-05;0,000104904;2,6226E-05;0,000238419;2,6226E-05;6,55651E-05;0,000209808;3,93391E-05;5,24521E-05;0;1,3113E-05;1,3113E-05;0;-2,6226E-05;9,53674E-05;0;0;5,24521E-05;0;1,3113E-05;0;0,000286102;0;1,3113E-05;0;0,000655651;0,000144243;0,000222921;0,0118804;0,00373721;7,86781E-05;0;0,0014782;0,000340939;0,00726461;0,00141621;0;0;7,86781E-05;0;1,3113E-05;0;0,000288486;0,00013113;0;0,0014782;0,00427485;0,00159979;0,000209808;0,000118017;0;0;0;0;0;0,000367165;0,00224113;0,000209808;0,00013113;0,00185966;0,000354052;0,000209808;-4,76837E-05;0,0174403;0,000852346;0,0146604;0,0146604;0,00246525;0,0021112;0,00778913;0,0174999;0,00339627;0,00275373;0,00316024;0,018692;0,00449777;0,00171661;0,0019145;0,000511408;0,000354052;0,000524521;0,00726461;0,00184894;0,000143051;0,000183582;6,55651E-05;0,000209808;9,17912E-05;0,000367165;0,000104904;0,00500679;0;0,00138998;0,000143051;9,17912E-05;0,00013113;2,6226E-05;0;0;0;1,3113E-05;0,0260949;0,0128901;0,00430107;0,00677109;0,00196695;0;0,088501;0,000734329;0,00485182;0,00167847;0,000619888;0,000590086;0,0644898;0,206184;0,0251114;0,0239313;0,136518;0,0357199;0,018332;0,0705242;0,0338316;0,00531077;0,0328088;0,00238657;0,0102997;0,000668764;0,0102997;0,000327826;-1,3113E-05;0,0279045;0,00540257;0,121021;0,0012064;0,000354052;0;-1,3113E-05;-1,3113E-05;0;0,000668764;0,0255585;-1,3113E-05;0;0,000367165;0,0012064;0,0012064;0,00427485
37340;-;FDB111;0,999999;0,000472069;6,55651E-05;0;0,00371933;0,00069499;0,00173092;0,000655651;0,00225544;0,000393391;0,000472069;0,00532389;0,00853539;0,000983477;0,00201941;0,00576973;0,000354052;0,0123501;0,00902176;0,00428796;0,00957251;0,00645161;0,00645161;0,0018096;0,00229478;0,0114441;0,00258327;0,0024128;0,0038147;0,000524521;0,00254393;0,00457764;0,000747442;0,00133753;0,000183582;0,000406504;0,0777864;0,0814056;0,0514293;0,00671387;0,00215054;0,00152111;0,000970364;0,000354052;0,000222921;0,0230789;0,113283;0;0;0,000603199;0;0;0,0118804;0,0103724;0;-2,6226E-05;0;0,00304222;0,000760555;2,6226E-05;0,00226855;0,00149488;0,000734329;0,000104904;-2,6226E-05;0;0;1,3113E-05;0,000288486;5,24521E-05;0,000288486;0,000238419;0,00222921;0,00495911;0;0,000288486;0,000118017;0;0;2,6226E-05;0,000367165;0,000104904;0,00171661;0,000157356;-2,6226E-05;0;-1,3113E-05;0,00026226;0,000104904;0,00115395;0,000236034;0;0;0;0;1,3113E-05;0,000340939;0,00013113;0,000524521;7,86781E-05;1,3113E-05;0;0;0;0;-1,3113E-05;1,3113E-05;0;0;-4,76837E-05;4,76837E-05;0;0;0;0;0;0;2,6226E-05;0;1,3113E-05;0,000104904;7,86781E-05;7,86781E-05;9,53674E-05;2,6226E-05;0;0;-1,3113E-05;-1,3113E-05;0;0;0;-1,3113E-05;0;4,76837E-05;1,3113E-05;1,3113E-05;7,86781E-05;5,24521E-05;1,3113E-05;0;0;0;0;0;0;0;4,76837E-05;0;0;2,6226E-05;0;0;0;0;0;0;-1,3113E-05;0;0;0;0;0;0;0;4,76837E-05;0;0;0;7,86781E-05;1,3113E-05;2,6226E-05;0,0062418;0,00229478;0;0;0,000143051;2,6226E-05;0,00222921;0,000354052;0;0;2,6226E-05;0;0;0;5,24521E-05;1,3113E-05;0;0,000524521;0,000445843;0,000118017;2,6226E-05;1,3113E-05;0;0;0;0;0;0,00013113;0,000858307;9,17912E-05;0;9,53674E-05;1,3113E-05;1,3113E-05;-4,76837E-05;0,00983477;0,000445843;0,00138998;0,00138998;0,000249147;0,000209808;0,00107527;0,000905991;0,000249147;0,000340939;0,000183582;0,000858307;0,000275373;0,000190735;0,000236034;6,55651E-05;3,93391E-05;6,55651E-05;0,00102282;0,000236034;0;0;0;2,6226E-05;1,3113E-05;5,24521E-05;1,3113E-05;0,000238419;0;0,0003016;0;0;5,24521E-05;0;0;0;0;1,3113E-05;0,00222921;0,000839233;0,00112772;0,0023365;0,00183582;0;0,00295639;2,6226E-05;0,000734329;0,000209808;9,53674E-05;2,6226E-05;0,00243902;0,00605583;0,00069499;0,000734329;0,00429153;0,00314713;0,000878572;0,00333786;0,0018096;0,000196695;0,0018096;9,17912E-05;0,00104904;5,24521E-05;0,00100136;3,93391E-05;-1,3113E-05;0,00104904;0,000170469;0,00371933;5,24521E-05;0;0;0;0;0;2,6226E-05;0,00123978;-1,3113E-05;0,999999;2,6226E-05;5,24521E-05;5,24521E-05;0,00112772
